-BEGIN HEADER-,,,,,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data ,,,,,,,,,,,
Dates (month/day/year): 01/01/2021 through 12/31/2021 ,,,,,,,,,,,
Location: Latitude  18.4524   Longitude 46.8871 ,,,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 667.74 meters,,,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,,,,
Parameter(s): ,,,,,,,,,,,
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) ,,,,,,,,,,,
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) ,,,,,,,,,,,
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) ,,,,,,,,,,,
T2M                     MERRA-2 Temperature at 2 Meters (C) ,,,,,,,,,,,
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) ,,,,,,,,,,,
PS                      MERRA-2 Surface Pressure (kPa) ,,,,,,,,,,,
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) ,,,,,,,,,,,
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) ,,,,,,,,,,,
-END HEADER-,,,,,,,,,,,
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_UV_INDEX,T2M,QV2M,PS,WS10M,WD10M
2021,7,29,1,0,-999,0,30.31,5.37,92.69,5.43,299.96
2021,7,29,2,0,-999,0,29.47,5.74,92.66,4.9,300.16
2021,7,29,3,0,-999,0,28.83,6.23,92.66,4.48,300.28
2021,7,29,4,0,-999,0,28.59,6.65,92.68,4.25,302.75
2021,7,29,5,8.93,0.32,0,28.65,6.96,92.72,4.38,306.95
2021,7,29,6,101.02,0.35,0.12,30.3,7.2,92.78,6,310.83
2021,7,29,7,252.83,0.43,0.85,32.19,7.26,92.84,6.2,314.03
2021,7,29,8,453.23,0.53,2.5,35.41,6.77,92.87,6.87,327.07
2021,7,29,9,696.45,0.65,5.12,38.16,5.68,92.86,6.91,343.31
2021,7,29,10,905.81,0.74,7.9,40.05,4.82,92.82,6.59,354.69
2021,7,29,11,781.02,0.6,5.67,41.33,4.27,92.76,6.3,357.3
2021,7,29,12,801.69,0.62,5.77,42.14,4.15,92.69,6.22,354.74
2021,7,29,13,744.48,0.61,4.75,42.4,4.27,92.63,6.42,351.39
2021,7,29,14,596.13,0.55,3.15,42.22,4.52,92.59,6.66,350.01
2021,7,29,15,392.22,0.46,1.58,41.75,4.64,92.58,6.74,349.59
2021,7,29,16,209.12,0.35,0.52,41.07,4.64,92.6,6.44,349.79
2021,7,29,17,86.69,0.3,0.08,38.71,4.64,92.64,3.9,349.73
2021,7,29,18,8.23,0.27,0,35.51,4.64,92.69,3.37,349.86
2021,7,29,19,0,-999,0,34.33,4.64,92.74,3.24,352.94
2021,7,29,20,0,-999,0,33.49,4.64,92.8,3.05,357.94
2021,7,29,21,0,-999,0,32.68,4.58,92.83,2.91,1.39
2021,7,29,22,0,-999,0,31.88,4.58,92.81,2.79,1.12
2021,7,29,23,0,-999,0,31.03,4.58,92.77,2.72,356.87
2021,7,30,0,0,-999,0,30.11,4.52,92.73,2.75,350.19
2021,7,30,1,0,-999,0,29.22,4.52,92.72,2.9,341.61
2021,7,30,2,0,-999,0,28.42,4.52,92.73,3.19,330.05
2021,7,30,3,0,-999,0,27.87,4.82,92.78,3.89,317.28
2021,7,30,4,0,-999,0,27.28,5.98,92.84,5.07,306.53
2021,7,30,5,8.94,0.33,0,26.84,7.69,92.9,6.2,302.75
2021,7,30,6,114.05,0.4,0.12,27.94,8.97,92.96,7.54,303.38
2021,7,30,7,306.49,0.52,0.95,30.81,9.28,92.98,8.92,309.63
2021,7,30,8,538.6,0.63,2.73,34.37,8.67,92.99,10.4,319.51
2021,7,30,9,743.87,0.7,5.33,37.19,7.63,92.97,9.85,324.91
2021,7,30,10,883.91,0.72,7.95,39.4,6.84,92.92,9.25,329.43
2021,7,30,11,949.57,0.73,9.62,40.9,6.35,92.85,8.83,333.5
2021,7,30,12,950.38,0.73,9.67,41.86,5.98,92.77,8.53,337.33
2021,7,30,13,872.24,0.71,-999,42.36,5.68,92.7,8.37,340.58
2021,7,30,14,764.9,0.71,-999,42.43,5.43,92.65,8.23,343.29
2021,7,30,15,596.44,0.7,-999,42.09,5.25,92.62,7.99,346.26
2021,7,30,16,385,0.66,-999,41.32,5.13,92.62,7.54,349.74
2021,7,30,17,127.19,0.44,0.15,39.13,5,92.65,5.03,353.76
2021,7,30,18,2.64,0.09,-999,35.51,4.88,92.7,3.92,357.6
2021,7,30,19,0,-999,-999,34.12,4.76,92.75,3.89,0
2021,7,30,20,0,-999,0,33.03,4.58,92.81,3.81,1.29
2021,7,30,21,0,-999,0,32.01,4.46,92.83,3.71,2.05
2021,7,30,22,0,-999,0,31.05,4.39,92.81,3.61,2.61
2021,7,30,23,0,-999,0,30.13,4.33,92.76,3.47,2.71
2021,7,31,0,0,-999,0,29.27,4.33,92.73,3.32,359.87
2021,7,31,1,0,-999,0,28.52,4.33,92.71,3.16,350.05
2021,7,31,2,0,-999,0,27.88,4.39,92.71,3.18,333.75
2021,7,31,3,0,-999,0,27.3,4.64,92.74,3.54,320.55
2021,7,31,4,0,-999,0,26.77,5.07,92.8,3.99,314.52
2021,7,31,5,9.62,0.36,0,26.4,5.68,92.85,4.3,312.64
2021,7,31,6,135.19,0.48,0.15,27.87,6.16,92.91,5.56,314.26
2021,7,31,7,358.54,0.62,1.23,29.9,6.29,92.94,5.75,317.09
2021,7,31,8,598.98,0.7,3.45,33.24,5.74,92.96,5.55,323.07
2021,7,31,9,802.81,0.75,6.52,36.35,5.07,92.96,5.43,333.95
2021,7,31,10,940.38,0.77,9.52,39.19,4.64,92.92,5.11,355
2021,7,31,11,953.71,0.73,10.08,40.9,4.64,92.86,5.04,10.27
2021,7,31,12,951.39,0.73,9.98,41.87,4.82,92.78,5.04,18.8
2021,7,31,13,894.44,0.73,8.23,42.38,5.13,92.72,5.09,22.39
2021,7,31,14,753.19,0.7,5.55,42.43,5.37,92.68,5.19,23.59
2021,7,31,15,548.45,0.64,2.88,42.05,5.68,92.67,5.31,23.24
2021,7,31,16,316.41,0.54,1.02,41.22,5.8,92.68,5.26,22.64
2021,7,31,17,120.04,0.41,0.12,38.77,5.98,92.72,3.32,22.7
2021,7,31,18,9.36,0.33,0,35.97,6.04,92.78,3.39,23.37
2021,7,31,19,0,-999,0,34.9,5.98,92.85,3.57,25.27
2021,7,31,20,0,-999,0,33.92,5.74,92.91,3.64,28.05
2021,7,31,21,0,-999,0,32.94,5.37,92.96,3.61,31.56
2021,7,31,22,0,-999,0,31.96,5,92.96,3.5,34.82
2021,7,31,23,0,-999,0,31.02,4.76,92.92,3.36,35.91
2021,8,1,0,0,-999,0,30.19,4.64,92.88,3.2,35.47
2021,8,1,1,0,-999,0,29.48,4.58,92.84,3.07,35.27
2021,8,1,2,0,-999,0,28.86,4.58,92.83,2.93,35.13
2021,8,1,3,0,-999,0,28.37,4.64,92.85,2.77,34.9
2021,8,1,4,0,-999,0,28.05,4.64,92.89,2.57,34.71
2021,8,1,5,9.03,0.34,0,28,4.7,92.94,2.31,33.42
2021,8,1,6,109.14,0.38,0.12,29.54,4.7,92.99,1.86,29.36
2021,8,1,7,293.4,0.5,1.02,32.11,4.76,93.03,2.48,18.95
2021,8,1,8,517.87,0.61,2.98,35.28,4.76,93.05,2.78,12.98
2021,8,1,9,731.6,0.68,5.8,40.12,4.7,93.04,4.54,26.92
2021,8,1,10,897.5,0.73,8.75,41.87,4.58,93,5.18,25.25
2021,8,1,11,967.59,0.74,11.08,42.74,4.58,92.94,5.64,22.41
2021,8,1,12,978.59,0.75,11.23,43.2,4.58,92.87,5.93,19.7
2021,8,1,13,924.15,0.75,9.42,43.32,4.64,92.82,6.16,18.25
2021,8,1,14,787.42,0.73,6.45,43.09,4.76,92.79,6.34,17.94
2021,8,1,15,558.88,0.66,3.35,42.48,4.88,92.78,6.36,18.61
2021,8,1,16,324.55,0.55,1.15,41.51,5.07,92.79,6.13,19.73
2021,8,1,17,127.39,0.45,0.15,39.28,5.25,92.82,4.02,21.68
2021,8,1,18,9.69,0.35,0,35.89,5.31,92.86,3.4,25.15
2021,8,1,19,0,-999,0,34.6,5.37,92.9,3.34,28.78
2021,8,1,20,0,-999,0,33.68,5.43,92.94,3.16,31.64
2021,8,1,21,0,-999,0,32.96,5.43,92.97,2.89,33.86
2021,8,1,22,0,-999,0,32.58,5.43,92.94,2.52,33.99
2021,8,1,23,0,-999,0,32.41,5.37,92.9,2.1,31.15
2021,8,2,0,0,-999,0,32.23,5.37,92.85,1.76,23.83
2021,8,2,1,0,-999,0,31.79,5.37,92.82,1.62,9.14
2021,8,2,2,0,-999,0,31.03,5.37,92.83,1.85,354.43
2021,8,2,3,0,-999,0,30.48,5.37,92.86,2.01,350.13
2021,8,2,4,0,-999,0,30.78,5.31,92.89,1.67,352.74
2021,8,2,5,7.34,0.29,0,31.26,5.31,92.92,1.22,352.28
2021,8,2,6,80.6,0.29,0.1,31.88,5.31,92.96,1.17,339.62
2021,8,2,7,220.38,0.38,0.9,33.57,5.31,92.99,2.21,330.81
2021,8,2,8,388.38,0.45,2.75,36.68,5.37,93.01,3.06,348.8
2021,8,2,9,674.62,0.63,6.1,39.81,5.92,93,4.12,8.28
2021,8,2,10,914.16,0.74,9.55,40.83,6.47,92.98,4.02,8.15
2021,8,2,11,860.62,0.66,9.05,41.37,6.9,92.93,3.33,5.92
2021,8,2,12,843.19,0.65,8.8,41.73,7.26,92.86,2.52,0.18
2021,8,2,13,695.07,0.56,6.23,42.11,7.57,92.78,1.89,349.02
2021,8,2,14,489.05,0.45,3.77,42.26,7.75,92.71,1.78,335.58
2021,8,2,15,336.32,0.39,2.05,41.78,7.87,92.68,2.5,337.77
2021,8,2,16,204,0.35,0.75,40.96,8.12,92.7,3.26,356.29
2021,8,2,17,82.14,0.29,0.1,39.51,8.42,92.75,3.16,26.25
2021,8,2,18,7.84,0.3,0,37.44,8.67,92.79,3.24,66.84
2021,8,2,19,0,-999,0,36.37,8.91,92.84,4.96,91.63
2021,8,2,20,0,-999,0,35.27,9.03,92.89,5.51,104.61
2021,8,2,21,0,-999,0,34.12,9.22,92.95,4.77,113.84
2021,8,2,22,0,-999,0,33.06,9.28,92.94,3.76,122.37
2021,8,2,23,0,-999,0,32.08,9.28,92.9,3.02,129.75
2021,8,3,0,0,-999,0,31.27,9.16,92.85,2.59,134.88
2021,8,3,1,0,-999,0,30.8,8.97,92.83,2.22,138.13
2021,8,3,2,0,-999,0,30.59,8.79,92.81,2.01,145.14
2021,8,3,3,0,-999,0,30.16,8.67,92.82,2.13,163.82
2021,8,3,4,0,-999,0,29.47,8.54,92.85,2.36,190.12
2021,8,3,5,7.77,0.31,0,29.01,8.54,92.9,2.65,212.99
2021,8,3,6,102.96,0.37,0.12,30.89,8.61,92.95,4.01,226.1
2021,8,3,7,282.27,0.48,1,33.09,8.48,93,4.66,226.16
2021,8,3,8,520.23,0.61,3.02,36.23,8.12,93.03,4.58,218.28
2021,8,3,9,708.09,0.66,5.77,38.4,7.81,93.03,4.47,212.66
2021,8,3,10,860.08,0.7,8.55,39.94,7.57,92.99,4.34,211.14
2021,8,3,11,915.17,0.7,10.7,41.11,7.26,92.92,4.01,211.77
2021,8,3,12,900.48,0.69,10.52,41.9,6.96,92.85,3.55,213.79
2021,8,3,13,842.68,0.69,8.7,42.21,6.84,92.78,3.05,216.34
2021,8,3,14,723.81,0.67,6.2,42.15,6.84,92.72,2.61,215.98
2021,8,3,15,510.62,0.6,3.2,41.79,6.84,92.69,2.26,210.83
2021,8,3,16,300.8,0.52,1.1,41.08,6.9,92.69,2.1,197.96
2021,8,3,17,114.34,0.41,0.12,39.53,6.9,92.72,1.82,179.26
2021,8,3,18,8.93,0.35,0,36.65,6.96,92.77,2.49,166.4
2021,8,3,19,0,-999,0,35.55,6.9,92.82,2.97,165.05
2021,8,3,20,0,-999,0,34.77,6.84,92.88,3.19,168.72
2021,8,3,21,0,-999,0,34.13,6.71,92.91,3.19,176.2
2021,8,3,22,0,-999,0,33.62,6.65,92.9,3.1,188.25
2021,8,3,23,0,-999,0,33.25,6.65,92.86,3.13,203.1
2021,8,4,0,0,-999,0,32.77,6.77,92.83,3.26,213.77
2021,8,4,1,0,-999,0,32.09,6.96,92.79,3.3,217.11
2021,8,4,2,0,-999,0,31.33,7.2,92.79,3.27,216.35
2021,8,4,3,0,-999,0,30.66,7.51,92.81,3.2,215.36
2021,8,4,4,0,-999,0,29.86,8.18,92.86,3.1,219.68
2021,8,4,5,8.02,0.33,0,29.1,9.03,92.93,3.12,233.65
2021,8,4,6,121.06,0.43,0.15,30.33,9.95,93,4.63,252.02
2021,8,4,7,338.71,0.59,1.25,32.58,10.19,93.05,4.92,261.14
2021,8,4,8,587.29,0.69,3.58,36.22,9.52,93.07,5.14,265.03
2021,8,4,9,761.69,0.71,-999,38.83,8.85,93.05,4.73,264.51
2021,8,4,10,920.64,0.75,10.02,40.55,8.24,93.01,4.06,261.93
2021,8,4,11,958.45,0.73,11.35,41.7,7.75,92.95,3.44,260.6
2021,8,4,12,968.77,0.74,11.45,42.43,7.39,92.88,2.96,262.58
2021,8,4,13,909.49,0.74,9.55,42.73,7.08,92.82,2.54,268.41
2021,8,4,14,751.67,0.7,6.45,42.68,6.77,92.78,2.21,279.16
2021,8,4,15,531.52,0.62,3.33,42.3,6.59,92.77,2.08,293.48
2021,8,4,16,312,0.54,1.15,41.62,6.47,92.79,2.13,307.84
2021,8,4,17,120.12,0.43,0.15,40.09,6.35,92.83,1.66,320.16
2021,8,4,18,8.61,0.35,0,37.73,6.29,92.88,1.67,332.35
2021,8,4,19,0,-999,0,36.75,6.16,92.94,1.7,342.57
2021,8,4,20,0,-999,0,36.12,6.04,93,1.57,351.71
2021,8,4,21,0,-999,0,35.9,5.98,93.03,1.19,3.01
2021,8,4,22,0,-999,0,35.66,5.92,93.01,0.52,31.55
2021,8,4,23,0,-999,0,34.83,5.92,92.97,0.59,153.43
2021,8,5,0,0,-999,0,33.35,5.98,92.92,1.34,184.01
2021,8,5,1,0,-999,0,31.38,6.1,92.89,1.93,210.92
2021,8,5,2,0,-999,0,29.82,6.35,92.9,2.56,240.62
2021,8,5,3,0,-999,0,29.3,6.71,92.97,3.57,266.49
2021,8,5,4,0,-999,0,28.88,7.26,93.04,4.58,281.9
2021,8,5,5,8.71,0.37,0,28.54,8.79,93.09,4.81,286.11
2021,8,5,6,129.72,0.47,0.15,29.76,10.38,93.14,5.67,281.2
2021,8,5,7,322.86,0.55,1.17,31.95,11.05,93.17,6.82,286.71
2021,8,5,8,552.58,0.65,3.45,34.45,9.83,93.19,6.96,298.69
2021,8,5,9,802.3,0.75,6.95,36.8,8.42,93.18,5.92,305.22
2021,8,5,10,943.42,0.77,10.08,38.8,7.45,93.14,4.64,306.31
2021,8,5,11,953.3,0.73,10.4,40.32,6.84,93.07,3.47,303.98
2021,8,5,12,951.16,0.73,10.33,41.42,6.29,92.98,2.45,302.12
2021,8,5,13,898.32,0.73,8.52,42.01,5.86,92.91,1.54,306.75
2021,8,5,14,756.74,0.7,5.73,42.12,5.43,92.85,0.71,339.96
2021,8,5,15,532.32,0.62,2.95,41.9,5.13,92.81,0.88,55.89
2021,8,5,16,278.73,0.48,0.92,41.26,4.94,92.79,1.57,76.79
2021,8,5,17,97.55,0.35,0.1,39.19,4.82,92.81,1.64,85.62
2021,8,5,18,7.95,0.34,0,36.2,4.88,92.85,2.38,92.07
2021,8,5,19,0,-999,0,34.83,4.94,92.9,2.74,93.92
2021,8,5,20,0,-999,0,33.83,5.07,92.94,2.87,93.9
2021,8,5,21,0,-999,0,32.92,5.13,92.98,2.91,93.54
2021,8,5,22,0,-999,0,32.08,5.25,92.98,2.9,94.48
2021,8,5,23,0,-999,0,31.34,5.37,92.95,2.84,97.26
2021,8,6,0,0,-999,0,30.69,5.49,92.91,2.78,103.49
2021,8,6,1,0,-999,0,29.98,5.62,92.88,2.8,114.78
2021,8,6,2,0,-999,0,29.2,5.68,92.87,2.98,130.32
2021,8,6,3,0,-999,0,28.51,5.86,92.91,3.26,146.35
2021,8,6,4,0,-999,0,27.98,6.23,92.95,3.55,159.81
2021,8,6,5,7.84,0.34,0,27.65,6.77,93.01,3.94,169.27
2021,8,6,6,109.33,0.39,0.12,29.21,7.51,93.06,5.35,175.39
2021,8,6,7,319.7,0.55,1.05,31.4,8.36,93.09,5.28,180.17
2021,8,6,8,554.22,0.65,3.02,34.9,9.03,93.11,5.15,184.18
2021,8,6,9,759.94,0.71,5.85,37.41,9.09,93.1,4.39,194.73
2021,8,6,10,894.61,0.73,8.67,39.23,8.73,93.06,3.33,211.26
2021,8,6,11,973.42,0.74,11.02,40.56,8.18,92.99,2.39,227.92
2021,8,6,12,970.47,0.74,11.02,41.45,7.69,92.91,1.51,250.07
2021,8,6,13,913.75,0.74,9.2,41.94,7.39,92.83,1.03,300.44
2021,8,6,14,777.78,0.73,6.27,42.08,7.2,92.77,1.47,348.99
2021,8,6,15,541.2,0.64,3.12,41.83,7.08,92.75,2.25,9.98
2021,8,6,16,299.32,0.52,1.02,41.15,7.08,92.74,3.01,21.17
2021,8,6,17,102.62,0.38,0.1,39.47,7.08,92.77,2.57,27.89
2021,8,6,18,7.55,0.34,0,36.56,7.2,92.82,2.66,34.34
2021,8,6,19,0,-999,0,35.68,7.32,92.88,2.83,40.07
2021,8,6,20,0,-999,0,34.77,7.57,92.93,2.92,46.09
2021,8,6,21,0,-999,0,33.93,7.81,92.96,2.94,53.86
2021,8,6,22,0,-999,0,33.23,8,92.94,2.86,63.36
2021,8,6,23,0,-999,0,32.63,8.12,92.88,2.67,75.27
2021,8,7,0,0,-999,0,32.12,8.18,92.83,2.45,91.1
2021,8,7,1,0,-999,0,31.58,8.24,92.79,2.28,113.4
2021,8,7,2,0,-999,0,30.81,8.3,92.78,2.4,141.6
2021,8,7,3,0,-999,0,29.98,8.42,92.8,2.89,165.93
2021,8,7,4,0,-999,0,29.44,8.79,92.84,3.49,181.79
2021,8,7,5,7.98,0.35,0,29.21,9.58,92.89,4.27,191.52
2021,8,7,6,130.33,0.47,0.15,30.65,10.74,92.93,6.25,196.71
2021,8,7,7,354.22,0.61,1.25,32.9,11.6,92.95,6.82,198.16
2021,8,7,8,589.79,0.7,3.52,35.87,11.17,92.95,7.26,199.23
2021,8,7,9,790.83,0.73,6.67,38.37,10.38,92.93,6.71,203.1
2021,8,7,10,929.42,0.76,9.8,40.31,9.58,92.89,5.33,208.52
2021,8,7,11,941.98,0.72,10.23,41.66,8.85,92.83,3.86,217.77
2021,8,7,12,920.88,0.7,10.02,42.45,8.24,92.76,2.63,235.65
2021,8,7,13,729.35,0.59,6.98,42.83,7.87,92.68,1.91,268.36
2021,8,7,14,571.12,0.53,4.73,42.9,7.63,92.62,1.93,306.27
2021,8,7,15,388.5,0.46,2.38,42.59,7.51,92.57,2.36,330.72
2021,8,7,16,233.15,0.41,0.85,41.91,7.39,92.56,2.82,343.27
2021,8,7,17,82.1,0.3,0.1,40.33,7.32,92.58,2.21,350
2021,8,7,18,6.5,0.3,0,37.75,7.26,92.64,2.11,356.38
2021,8,7,19,0,-999,0,36.87,7.2,92.7,2.12,0.42
2021,8,7,20,0,-999,0,36.23,7.14,92.75,2.04,0.66
2021,8,7,21,0,-999,0,35.73,7.02,92.77,1.92,359.77
2021,8,7,22,0,-999,0,35.19,6.9,92.76,1.82,357.05
2021,8,7,23,0,-999,0,34.49,6.77,92.72,1.83,353.63
2021,8,8,0,0,-999,0,33.63,6.65,92.67,2.01,349.7
2021,8,8,1,0,-999,0,32.51,6.53,92.62,2.38,346.69
2021,8,8,2,0,-999,0,31.48,6.41,92.61,2.82,343.77
2021,8,8,3,0,-999,0,30.65,6.35,92.64,3.34,341.01
2021,8,8,4,0,-999,0,29.97,6.29,92.7,3.68,341.95
2021,8,8,5,7.31,0.33,0,29.38,6.16,92.75,3.59,346.15
2021,8,8,6,91.48,0.34,0.1,30.71,6.04,92.79,4.45,350.31
2021,8,8,7,257.31,0.45,0.9,32.58,5.86,92.82,4.12,351.61
2021,8,8,8,422.43,0.5,2.55,36.18,5.49,92.84,3.96,354.11
2021,8,8,9,609.95,0.57,5,39.84,5.25,92.82,5.02,355.18
2021,8,8,10,817.92,0.66,8.05,41.4,5.31,92.77,5.56,351.03
2021,8,8,11,848.25,0.65,8.58,42.34,5.19,92.69,6.24,346.61
2021,8,8,12,911.21,0.7,9.08,42.63,5.13,92.61,6.79,343.28
2021,8,8,13,810.85,0.66,6.9,42.21,5.07,92.55,7,340.03
2021,8,8,14,659.89,0.62,4.58,41.83,5.07,92.52,6.99,336.41
2021,8,8,15,496.18,0.59,2.38,41.48,5,92.49,6.79,334.82
2021,8,8,16,265.97,0.46,0.77,40.82,4.88,92.49,6.38,338.21
2021,8,8,17,94.14,0.34,0.1,38.77,4.76,92.53,4.23,345.68
2021,8,8,18,6.9,0.34,0,36.19,4.64,92.58,3.56,354.46
2021,8,8,19,0,-999,0,34.9,4.58,92.64,3.47,0.9
2021,8,8,20,0,-999,0,33.84,4.52,92.69,3.3,4.75
2021,8,8,21,0,-999,0,33.08,4.46,92.73,3.08,5.83
2021,8,8,22,0,-999,0,32.36,4.39,92.71,2.78,2.42
2021,8,8,23,0,-999,0,31.88,4.33,92.67,2.41,349.71
2021,8,9,0,0,-999,0,31.52,4.27,92.61,2.14,326.6
2021,8,9,1,0,-999,0,30.8,4.27,92.58,2.06,299.29
2021,8,9,2,0,-999,0,29.77,4.46,92.58,2.2,281.27
2021,8,9,3,0,-999,0,28.9,4.64,92.6,2.35,275.52
2021,8,9,4,0,-999,0,28.33,4.76,92.65,2.43,278.52
2021,8,9,5,6.83,0.31,0,28.18,4.7,92.7,2.4,285.3
2021,8,9,6,85.64,0.31,0.08,29.62,4.46,92.76,2.3,299
2021,8,9,7,208.74,0.36,0.62,31.76,4.15,92.81,3.34,317.28
2021,8,9,8,396.33,0.47,1.92,34.83,3.85,92.82,4.41,342.14
2021,8,9,9,633.97,0.59,4.08,37.69,3.72,92.79,5.44,357.78
2021,8,9,10,817.54,0.66,6.17,39.7,3.72,92.73,5.63,5.33
2021,8,9,11,845.91,0.65,6.55,41.19,3.78,92.65,6.05,11.77
2021,8,9,12,839.52,0.64,6.48,42.16,3.91,92.57,6.56,16.69
2021,8,9,13,869.69,0.71,-999,42.64,4.03,92.52,7.03,19.14
2021,8,9,14,624.38,0.59,3.38,42.62,4.21,92.49,7.33,20.71
2021,8,9,15,409.07,0.48,1.62,42.16,4.33,92.48,7.45,21.91
2021,8,9,16,212.15,0.37,0.55,41.24,4.52,92.51,6.92,22.08
2021,8,9,17,77.85,0.29,0.08,38.94,4.7,92.57,4.75,19.12
2021,8,9,18,6.41,0.33,0,36.77,4.88,92.64,4.27,15.05
2021,8,9,19,0,-999,0,35.62,5,92.71,4.2,13.23
2021,8,9,20,0,-999,0,34.44,5.07,92.77,3.92,14.2
2021,8,9,21,0,-999,0,33.43,5.13,92.81,3.61,16.75
2021,8,9,22,0,-999,0,32.51,5.13,92.8,3.34,19.11
2021,8,9,23,0,-999,0,31.7,5.19,92.76,3.09,19.67
2021,8,10,0,0,-999,0,31.09,5.19,92.72,2.77,17.26
2021,8,10,1,0,-999,0,30.74,5.19,92.68,2.41,7.82
2021,8,10,2,0,-999,0,30.26,5.19,92.68,2.26,351.45
2021,8,10,3,0,-999,0,29.51,5.19,92.72,2.37,334.87
2021,8,10,4,0,-999,0,28.75,5.19,92.79,2.58,326.5
2021,8,10,5,6.69,0.31,0,28.08,5.13,92.86,2.69,325.29
2021,8,10,6,100.77,0.37,0.1,29.45,5.13,92.94,2.97,326.81
2021,8,10,7,274.3,0.48,0.8,31.29,5.19,92.98,3.36,323.5
2021,8,10,8,492.45,0.58,2.35,34.15,5.62,93,2.6,340.31
2021,8,10,9,693.8,0.65,4.67,37.8,6.35,92.98,2.91,20.29
2021,8,10,10,832.86,0.68,6.95,40.11,6.65,92.93,3.29,31.31
2021,8,10,11,919.38,0.7,9.38,41.52,6.84,92.85,3.44,35.1
2021,8,10,12,922.93,0.7,9.42,42.42,7.02,92.77,3.5,35.82
2021,8,10,13,838.26,0.69,7.6,42.91,7.2,92.71,3.66,35.08
2021,8,10,14,656.34,0.62,4.88,42.99,7.39,92.66,3.99,33.75
2021,8,10,15,415.25,0.49,2.27,42.61,7.57,92.64,4.51,33.11
2021,8,10,16,204.8,0.36,0.7,41.7,7.69,92.65,4.99,34.54
2021,8,10,17,58.55,0.22,0.05,39.64,7.81,92.7,3.76,37.82
2021,8,10,18,4.66,0.25,0,37.62,8,92.75,3.47,40.43
2021,8,10,19,0,-999,0,36.6,8.06,92.82,3.31,41.36
2021,8,10,20,0,-999,0,35.66,8.18,92.87,3,41.62
2021,8,10,21,0,-999,0,34.87,8.18,92.89,2.73,41.76
2021,8,10,22,0,-999,0,34.2,8.18,92.88,2.48,40.52
2021,8,10,23,0,-999,0,33.69,8.12,92.83,2.19,37.16
2021,8,11,0,0,-999,0,33.25,8,92.79,1.78,35.01
2021,8,11,1,0,-999,0,32.27,7.93,92.78,1.18,37.48
2021,8,11,2,0,-999,0,32.05,7.93,92.79,0.34,82.06
2021,8,11,3,0,-999,0,31.5,8.24,92.85,1.69,193.65
2021,8,11,4,0,-999,0,29.89,8.91,92.91,2.62,199.84
2021,8,11,5,6.85,0.33,0,29.23,9.83,92.95,2.85,206.92
2021,8,11,6,99.67,0.37,0.1,30.44,10.86,92.99,3.72,214.39
2021,8,11,7,281.42,0.48,0.88,31.97,12.08,93.02,5.08,218.26
2021,8,11,8,494.32,0.58,2.42,34.38,12.08,93.03,5.3,225.42
2021,8,11,9,700.62,0.66,4.88,37.32,10.74,93.01,3.51,234.33
2021,8,11,10,840.62,0.69,7.52,39.54,9.46,92.96,1.02,258.52
2021,8,11,11,844.95,0.65,7.62,41.18,8.67,92.89,1.03,7.39
2021,8,11,12,846.81,0.65,7.65,42.21,8.12,92.81,1.81,16.56
2021,8,11,13,793.22,0.65,6.17,42.8,7.69,92.74,2.28,13.66
2021,8,11,14,654.72,0.62,4.17,42.96,7.39,92.68,2.79,13.61
2021,8,11,15,462.86,0.55,2.12,42.66,7.14,92.66,3.3,16.08
2021,8,11,16,253.88,0.45,0.7,41.93,6.96,92.67,3.68,19.59
2021,8,11,17,93.01,0.35,0.08,39.87,6.84,92.71,2.57,24
2021,8,11,18,6.45,0.37,0,37.04,6.77,92.76,2.76,27.8
2021,8,11,19,0,-999,0,35.98,6.71,92.83,2.85,29.59
2021,8,11,20,0,-999,0,35.26,6.71,92.89,2.78,31.1
2021,8,11,21,0,-999,0,34.66,6.65,92.94,2.64,32.42
2021,8,11,22,0,-999,0,34.11,6.65,92.93,2.43,31.75
2021,8,11,23,0,-999,0,33.57,6.71,92.9,2.23,28.27
2021,8,12,0,0,-999,0,33.01,6.84,92.86,1.9,24.25
2021,8,12,1,0,-999,0,32,7.02,92.84,1.3,21.48
2021,8,12,2,0,-999,0,31.44,7.26,92.85,0.52,26.95
2021,8,12,3,0,-999,0,31.24,7.69,92.89,0.68,190.66
2021,8,12,4,0,-999,0,30.12,8.36,92.95,1.87,202.07
2021,8,12,5,5.94,0.29,0,28.98,9.22,93.01,2.48,209.23
2021,8,12,6,76.93,0.28,0.08,30.02,10.07,93.05,3.16,214.63
2021,8,12,7,206.41,0.36,0.73,32.08,10.74,93.08,3.67,219.04
