-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 12/31/2021 
Location: Latitude  29.7848   Longitude 40.0998 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 685.2 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
PS                      MERRA-2 Surface Pressure (kPa) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_UV_INDEX,ALLSKY_KT,T2M,QV2M,PS,WS10M,WD10M
2021,4,22,22,0.0,0.0,-999.0,20.66,9.28,93.75,2.91,35.61
2021,4,22,23,0.0,0.0,-999.0,20.08,9.4,93.72,2.43,42.0
2021,4,23,0,0.0,0.0,-999.0,19.75,9.52,93.7,1.56,39.51
2021,4,23,1,0.0,0.0,-999.0,20.17,9.64,93.72,0.55,289.98
2021,4,23,2,0.0,0.0,-999.0,19.98,9.7,93.74,1.28,244.22
2021,4,23,3,0.0,0.0,-999.0,20.23,9.95,93.75,0.97,222.06
2021,4,23,4,0.0,0.0,-999.0,19.86,10.31,93.81,0.89,123.55
2021,4,23,5,0.0,0.0,-999.0,20.05,10.31,93.84,1.86,77.37
2021,4,23,6,68.75,0.05,0.31,21.37,9.83,93.79,4.44,56.56
2021,4,23,7,248.34,0.65,0.49,22.78,9.28,93.72,7.64,48.44
2021,4,23,8,433.2,2.17,0.56,23.92,8.67,93.7,8.8,47.16
2021,4,23,9,622.8,4.45,0.62,25.56,8.54,93.75,8.8,49.72
2021,4,23,10,755.48,6.3,0.65,27.56,8.18,93.79,7.67,55.08
2021,4,23,11,622.1,5.62,0.49,29.69,7.69,93.79,6.17,61.75
2021,4,23,12,654.41,5.83,0.51,31.12,7.32,93.73,4.66,69.29
2021,4,23,13,728.04,6.0,0.59,31.92,7.02,93.69,3.89,74.85
2021,4,23,14,625.58,4.5,0.57,32.08,6.77,93.65,3.08,72.72
2021,4,23,15,462.35,2.58,0.52,31.69,6.59,93.64,2.25,52.49
2021,4,23,16,254.23,0.95,0.39,31.08,6.41,93.63,2.67,28.89
2021,4,23,17,123.0,0.2,0.33,29.9,6.35,93.6,2.79,29.86
2021,4,23,18,23.23,0.02,0.27,27.51,6.23,93.58,2.83,45.11
2021,4,23,19,0.0,0.0,-999.0,26.04,6.16,93.57,3.49,61.26
2021,4,23,20,0.0,0.0,-999.0,25.51,6.04,93.58,4.12,74.62
2021,4,23,21,0.0,0.0,-999.0,24.86,6.1,93.61,4.29,88.64
2021,4,23,22,0.0,0.0,-999.0,24.3,6.47,93.63,4.04,108.51
2021,4,23,23,0.0,0.0,-999.0,24.03,7.26,93.63,4.48,128.27
2021,4,24,0,0.0,0.0,-999.0,23.68,7.69,93.61,4.04,136.33
2021,4,24,1,0.0,0.0,-999.0,23.42,7.57,93.55,3.17,125.06
2021,4,24,2,0.0,0.0,-999.0,23.33,7.2,93.49,3.05,88.09
2021,4,24,3,0.0,0.0,-999.0,23.48,6.9,93.41,3.74,64.88
2021,4,24,4,0.0,0.0,-999.0,23.54,6.65,93.36,4.76,61.12
2021,4,24,5,0.0,0.0,-999.0,22.62,6.41,93.38,4.92,67.02
2021,4,24,6,72.83,0.05,0.33,22.23,6.1,93.45,5.83,80.12
2021,4,24,7,260.1,0.65,0.51,23.16,5.68,93.51,6.4,90.42
2021,4,24,8,437.66,2.0,0.56,26.32,4.88,93.55,7.54,94.16
2021,4,24,9,616.2,4.05,0.62,29.51,4.21,93.57,9.08,98.16
2021,4,24,10,794.09,6.15,0.68,31.51,3.97,93.55,9.52,105.13
2021,4,24,11,866.7,7.38,0.69,32.92,3.91,93.49,9.58,112.99
2021,4,24,12,845.23,7.58,0.66,33.43,4.03,93.42,9.45,123.19
2021,4,24,13,809.67,6.75,0.66,33.18,4.15,93.39,8.73,133.37
2021,4,24,14,705.95,5.12,0.64,32.46,4.39,93.38,7.15,139.79
2021,4,24,15,454.99,2.62,0.5,31.27,4.82,93.39,4.71,135.54
2021,4,24,16,288.91,1.1,0.44,30.37,5.13,93.37,2.8,98.36
2021,4,24,17,132.92,0.23,0.35,29.01,5.19,93.3,2.35,57.21
2021,4,24,18,25.32,0.02,0.29,27.45,4.88,93.25,3.11,57.11
2021,4,24,19,0.0,0.0,-999.0,26.65,4.39,93.25,3.81,72.09
2021,4,24,20,0.0,0.0,-999.0,26.13,3.97,93.27,4.6,83.85
2021,4,24,21,0.0,0.0,-999.0,25.58,3.85,93.3,5.29,90.51
2021,4,24,22,0.0,0.0,-999.0,24.43,3.85,93.3,5.0,97.9
2021,4,24,23,0.0,0.0,-999.0,22.74,3.97,93.3,3.77,110.65
2021,4,25,0,0.0,0.0,-999.0,21.62,4.09,93.32,2.27,152.29
2021,4,25,1,0.0,0.0,-999.0,21.05,4.21,93.31,1.66,220.22
2021,4,25,2,0.0,0.0,-999.0,21.07,4.27,93.27,1.16,271.92
2021,4,25,3,0.0,0.0,-999.0,21.21,4.27,93.23,0.91,352.57
2021,4,25,4,0.0,0.0,-999.0,21.15,4.15,93.21,1.38,52.15
2021,4,25,5,0.0,0.0,-999.0,21.04,4.09,93.22,1.64,80.13
2021,4,25,6,93.96,0.08,0.41,21.69,4.09,93.26,1.55,100.46
2021,4,25,7,273.67,0.73,0.53,23.87,4.15,93.3,1.6,122.21
2021,4,25,8,479.96,2.38,0.62,26.01,4.27,93.34,1.31,134.52
2021,4,25,9,607.84,4.4,0.61,31.35,5.37,93.35,2.62,200.76
2021,4,25,10,703.46,5.92,0.6,33.98,5.8,93.33,4.06,196.76
2021,4,25,11,832.78,7.77,0.66,35.13,5.92,93.28,5.25,181.45
2021,4,25,12,827.34,7.17,0.64,35.05,6.1,93.24,6.76,171.63
2021,4,25,13,741.17,5.98,0.6,33.96,6.41,93.23,7.98,163.27
2021,4,25,14,642.52,4.58,0.59,32.98,6.53,93.2,8.61,153.53
2021,4,25,15,441.59,2.55,0.48,31.4,6.47,93.17,8.33,143.39
2021,4,25,16,313.65,1.2,0.48,29.9,6.29,93.14,7.13,133.71
2021,4,25,17,145.95,0.25,0.38,28.75,6.16,93.12,5.47,127.16
2021,4,25,18,29.27,0.02,0.32,26.92,5.98,93.11,3.54,123.65
2021,4,25,19,0.0,0.0,-999.0,24.62,5.92,93.1,2.93,127.63
2021,4,25,20,0.0,0.0,-999.0,23.47,5.8,93.1,3.08,136.44
2021,4,25,21,0.0,0.0,-999.0,22.62,5.74,93.09,3.3,147.66
2021,4,25,22,0.0,0.0,-999.0,22.07,5.62,93.08,3.85,158.85
2021,4,25,23,0.0,0.0,-999.0,21.87,5.55,93.09,5.46,169.86
2021,4,26,0,0.0,0.0,-999.0,21.63,5.62,93.12,6.85,183.79
2021,4,26,1,0.0,0.0,-999.0,21.05,6.04,93.11,6.33,199.91
2021,4,26,2,0.0,0.0,-999.0,20.81,6.71,93.07,6.22,210.66
2021,4,26,3,0.0,0.0,-999.0,20.36,7.26,93.02,5.68,215.59
2021,4,26,4,0.0,0.0,-999.0,19.95,7.51,93.01,5.51,223.91
2021,4,26,5,0.0,0.0,-999.0,19.39,7.45,93.02,5.22,232.29
2021,4,26,6,108.03,0.08,0.46,20.05,7.14,93.06,5.56,239.4
2021,4,26,7,310.31,0.77,0.6,22.23,6.65,93.09,5.38,243.25
2021,4,26,8,546.3,2.52,0.7,26.01,5.62,93.1,4.45,241.68
2021,4,26,9,753.81,4.98,0.75,30.23,4.33,93.1,4.79,238.41
2021,4,26,10,858.12,-999.0,0.73,33.97,3.91,93.08,5.83,230.44
2021,4,26,11,987.09,9.33,0.78,35.71,3.85,93.03,6.23,227.34
2021,4,26,12,973.41,9.02,0.76,36.81,3.85,92.96,6.48,226.27
2021,4,26,13,927.98,7.92,0.76,37.4,3.72,92.89,6.74,226.83
2021,4,26,14,799.94,5.75,0.73,37.51,3.54,92.81,7.01,228.66
2021,4,26,15,629.05,3.38,0.7,37.24,3.11,92.76,7.16,232.72
2021,4,26,16,407.48,1.42,0.62,36.51,2.62,92.73,6.99,240.17
2021,4,26,17,195.69,0.3,0.52,34.93,2.38,92.73,5.52,249.43
2021,4,26,18,32.5,0.02,0.35,29.73,2.56,92.75,3.49,258.77
2021,4,26,19,0.0,0.0,-999.0,27.05,2.75,92.78,3.83,271.87
2021,4,26,20,0.0,0.0,-999.0,27.55,3.17,92.87,6.38,302.5
2021,4,26,21,0.0,0.0,-999.0,26.35,4.46,93.01,9.16,320.85
2021,4,26,22,0.0,0.0,-999.0,24.08,4.7,93.07,7.8,319.51
2021,4,26,23,0.0,0.0,-999.0,22.66,4.58,93.1,7.56,316.67
2021,4,27,0,0.0,0.0,-999.0,21.15,4.58,93.1,6.92,316.69
2021,4,27,1,0.0,0.0,-999.0,19.64,4.94,93.09,5.89,316.07
2021,4,27,2,0.0,0.0,-999.0,18.62,5.31,93.1,5.25,315.24
2021,4,27,3,0.0,0.0,-999.0,17.65,5.74,93.14,4.65,315.07
2021,4,27,4,0.0,0.0,-999.0,16.4,6.1,93.2,3.95,317.09
2021,4,27,5,0.0,0.0,-999.0,15.33,6.41,93.27,3.46,319.66
2021,4,27,6,102.6,0.1,0.43,15.73,6.71,93.34,4.44,320.99
2021,4,27,7,303.12,0.8,0.59,17.37,6.77,93.39,4.9,330.98
2021,4,27,8,539.0,2.58,0.69,19.85,6.23,93.43,4.03,330.5
2021,4,27,9,754.26,5.08,0.75,22.62,5.37,93.46,3.44,317.21
2021,4,27,10,909.25,7.73,0.77,25.66,4.33,93.44,3.65,296.84
2021,4,27,11,1000.75,9.65,0.79,27.9,3.97,93.39,4.31,285.35
2021,4,27,12,1023.27,10.55,0.8,29.46,3.78,93.35,5.28,278.17
2021,4,27,13,985.16,9.35,0.8,30.3,3.6,93.33,6.51,272.68
2021,4,27,14,871.25,6.9,0.79,30.37,3.54,93.33,7.41,271.75
2021,4,27,15,689.49,4.08,0.76,29.86,3.48,93.32,7.5,273.16
2021,4,27,16,467.81,1.77,0.7,29.12,3.36,93.32,6.96,274.64
2021,4,27,17,228.21,0.38,0.59,27.99,3.3,93.33,6.04,276.46
2021,4,27,18,36.73,0.02,0.38,24.56,3.3,93.35,3.31,283.94
2021,4,27,19,0.0,0.0,-999.0,21.51,3.23,93.39,2.96,302.18
2021,4,27,20,0.0,0.0,-999.0,20.44,3.17,93.44,2.93,323.13
2021,4,27,21,0.0,0.0,-999.0,19.4,3.05,93.48,3.13,337.72
2021,4,27,22,0.0,0.0,-999.0,18.45,2.93,93.5,3.26,344.43
2021,4,27,23,0.0,0.0,-999.0,17.58,2.81,93.5,3.26,347.83
2021,4,28,0,0.0,0.0,-999.0,16.81,2.81,93.5,3.3,347.84
2021,4,28,1,0.0,0.0,-999.0,16.12,2.75,93.49,3.4,344.81
2021,4,28,2,0.0,0.0,-999.0,15.44,2.75,93.5,3.5,341.52
2021,4,28,3,0.0,0.0,-999.0,14.75,2.87,93.53,3.59,338.8
2021,4,28,4,0.0,0.0,-999.0,14.08,3.05,93.57,3.57,337.48
2021,4,28,5,0.0,0.0,-999.0,13.43,3.3,93.63,3.45,338.37
2021,4,28,6,128.94,0.1,0.52,15.18,3.6,93.7,2.91,342.68
2021,4,28,7,352.81,0.92,0.67,18.48,3.72,93.76,3.5,347.24
2021,4,28,8,596.05,2.88,0.76,22.05,3.72,93.81,1.96,348.51
2021,4,28,9,800.28,5.52,0.79,26.86,3.11,93.82,1.03,290.5
2021,4,28,10,950.27,8.33,0.81,29.27,2.69,93.8,2.4,262.34
2021,4,28,11,931.56,-999.0,0.73,30.88,2.5,93.75,3.45,260.35
2021,4,28,12,1030.22,10.27,0.8,31.94,2.32,93.69,4.13,262.93
2021,4,28,13,987.8,9.1,0.8,32.61,2.2,93.64,4.59,266.98
2021,4,28,14,811.04,-999.0,0.73,32.82,2.14,93.6,4.93,272.45
2021,4,28,15,654.41,-999.0,0.72,32.55,2.14,93.57,5.13,278.06
2021,4,28,16,459.09,-999.0,0.69,31.76,2.14,93.57,5.14,283.0
2021,4,28,17,229.64,-999.0,0.59,30.38,2.14,93.6,4.7,288.62
2021,4,28,18,7.45,-999.0,0.08,25.85,2.32,93.63,3.13,297.65
2021,4,28,19,0.0,-999.0,-999.0,22.68,2.38,93.67,3.47,307.13
2021,4,28,20,0.0,0.0,-999.0,21.57,2.32,93.72,3.51,316.17
2021,4,28,21,0.0,0.0,-999.0,20.64,2.26,93.75,3.53,325.08
2021,4,28,22,0.0,0.0,-999.0,19.76,2.14,93.77,3.61,334.05
2021,4,28,23,0.0,0.0,-999.0,18.82,2.08,93.76,3.74,345.12
2021,4,29,0,0.0,0.0,-999.0,17.87,2.01,93.74,3.83,358.83
2021,4,29,1,0.0,0.0,-999.0,16.9,2.14,93.72,3.86,14.88
2021,4,29,2,0.0,0.0,-999.0,15.99,2.38,93.72,3.9,29.39
2021,4,29,3,0.0,0.0,-999.0,15.26,2.81,93.73,3.89,39.22
2021,4,29,4,0.0,0.0,-999.0,14.59,3.11,93.76,3.8,45.67
2021,4,29,5,7.52,0.0,0.55,14.04,3.23,93.8,3.68,49.82
2021,4,29,6,112.94,0.08,0.48,16.05,3.23,93.86,3.53,51.56
2021,4,29,7,337.55,0.83,0.64,19.55,3.3,93.92,4.44,52.79
2021,4,29,8,573.3,2.6,0.73,23.22,3.3,93.96,3.41,56.31
2021,4,29,9,778.18,5.05,0.77,28.67,2.93,93.98,3.17,57.68
2021,4,29,10,928.94,7.65,0.79,30.82,2.56,93.96,1.89,54.08
2021,4,29,11,1013.35,9.52,0.8,31.93,2.44,93.92,1.14,31.84
2021,4,29,12,1048.84,10.92,0.81,32.83,2.38,93.86,1.2,358.14
2021,4,29,13,1006.72,9.7,0.81,33.55,2.32,93.8,1.68,346.03
2021,4,29,14,898.18,7.23,0.81,33.88,2.32,93.74,2.21,344.0
2021,4,29,15,719.39,4.33,0.79,33.82,2.32,93.69,2.65,345.84
2021,4,29,16,501.16,1.92,0.75,33.33,2.32,93.65,2.96,349.49
2021,4,29,17,257.59,0.4,0.66,32.25,2.38,93.64,2.87,356.09
2021,4,29,18,43.94,0.02,0.44,28.41,2.75,93.65,2.11,13.73
2021,4,29,19,0.0,0.0,-999.0,26.23,2.75,93.68,2.36,33.53
2021,4,29,20,0.0,0.0,-999.0,24.84,2.87,93.73,2.58,49.3
2021,4,29,21,0.0,0.0,-999.0,23.55,2.99,93.76,2.7,60.77
2021,4,29,22,0.0,0.0,-999.0,22.62,3.11,93.76,2.62,69.72
2021,4,29,23,0.0,0.0,-999.0,22.08,3.3,93.74,2.33,77.82
2021,4,30,0,0.0,0.0,-999.0,22.05,3.36,93.7,1.82,85.56
2021,4,30,1,0.0,0.0,-999.0,22.19,3.36,93.67,1.13,93.18
2021,4,30,2,0.0,0.0,-999.0,21.86,3.36,93.65,0.38,88.81
2021,4,30,3,0.0,0.0,-999.0,21.24,3.36,93.67,0.54,325.62
2021,4,30,4,0.0,0.0,-999.0,20.06,3.3,93.7,1.28,327.96
2021,4,30,5,7.76,0.0,0.52,19.04,3.3,93.75,1.77,336.27
2021,4,30,6,127.8,0.1,0.53,19.5,3.36,93.81,1.81,347.52
2021,4,30,7,358.61,0.95,0.68,22.43,3.42,93.85,2.05,-0.0
2021,4,30,8,591.24,2.9,0.74,25.81,3.54,93.87,1.65,16.54
2021,4,30,9,789.67,5.5,0.78,30.83,3.85,93.85,2.47,41.92
2021,4,30,10,938.14,8.25,0.8,32.65,4.09,93.81,2.08,43.33
2021,4,30,11,1011.38,10.12,0.8,33.78,4.15,93.75,1.72,29.94
2021,4,30,12,945.55,-999.0,0.73,34.6,4.21,93.68,1.71,10.02
2021,4,30,13,970.18,8.98,0.79,35.14,4.27,93.61,1.96,354.04
2021,4,30,14,856.24,6.58,0.77,35.34,4.33,93.54,2.3,342.61
2021,4,30,15,671.91,3.88,0.73,35.21,4.33,93.49,2.56,333.9
2021,4,30,16,451.42,1.67,0.67,34.67,4.33,93.47,2.64,326.83
2021,4,30,17,222.27,0.35,0.57,33.69,4.33,93.45,2.43,319.18
2021,4,30,18,37.74,0.02,0.37,30.89,4.52,93.44,1.45,305.82
2021,4,30,19,0.0,0.0,-999.0,29.22,4.33,93.46,1.5,285.41
2021,4,30,20,0.0,0.0,-999.0,27.66,4.27,93.49,1.9,276.37
2021,4,30,21,0.0,0.0,-999.0,26.0,4.15,93.52,2.41,276.69
2021,4,30,22,0.0,0.0,-999.0,24.59,4.03,93.51,2.86,280.05
2021,4,30,23,0.0,0.0,-999.0,23.34,3.97,93.5,3.19,285.33
2021,5,1,0,0.0,0.0,-999.0,22.33,3.85,93.47,3.39,290.23
2021,5,1,1,0.0,0.0,-999.0,21.51,3.78,93.42,3.51,293.88
2021,5,1,2,0.0,0.0,-999.0,20.73,3.85,93.4,3.68,300.92
2021,5,1,3,0.0,0.0,-999.0,19.95,3.97,93.4,3.8,317.58
2021,5,1,4,0.0,0.0,-999.0,19.27,4.15,93.41,4.12,346.52
2021,5,1,5,7.43,0.0,0.45,18.95,4.33,93.46,5.12,5.43
2021,5,1,6,116.73,0.1,0.48,20.11,4.58,93.53,7.12,14.17
2021,5,1,7,331.66,0.88,0.62,22.61,4.94,93.6,7.17,19.28
2021,5,1,8,565.69,2.73,0.71,26.8,5.37,93.64,7.01,23.25
2021,5,1,9,767.67,5.27,0.76,29.6,5.07,93.66,6.25,22.11
2021,5,1,10,918.06,8.0,0.78,31.54,4.76,93.66,5.2,11.43
2021,5,1,11,998.34,9.95,0.78,32.98,4.52,93.61,4.58,354.91
2021,5,1,12,1025.35,10.75,0.79,34.01,4.15,93.54,4.43,335.65
2021,5,1,13,976.06,9.5,0.79,34.61,3.85,93.46,4.82,318.48
2021,5,1,14,869.46,7.02,0.79,34.78,3.6,93.39,5.52,308.22
2021,5,1,15,688.21,4.17,0.75,34.42,3.36,93.34,6.24,305.26
2021,5,1,16,469.8,1.83,0.7,33.62,3.23,93.33,6.57,306.24
2021,5,1,17,235.3,0.4,0.6,32.37,3.11,93.32,6.2,307.88
2021,5,1,18,39.95,0.02,0.38,28.66,3.23,93.32,3.72,310.65
2021,5,1,19,0.0,0.0,-999.0,25.47,3.3,93.34,3.74,317.79
2021,5,1,20,0.0,0.0,-999.0,24.4,3.42,93.4,3.88,327.49
2021,5,1,21,0.0,0.0,-999.0,23.31,3.48,93.43,3.76,335.72
2021,5,1,22,0.0,0.0,-999.0,22.26,3.48,93.43,3.47,341.24
2021,5,1,23,0.0,0.0,-999.0,21.31,3.54,93.38,3.29,343.59
2021,5,2,0,0.0,0.0,-999.0,20.34,3.54,93.35,3.57,348.91
2021,5,2,1,0.0,0.0,-999.0,19.55,3.78,93.33,4.06,4.08
2021,5,2,2,0.0,0.0,-999.0,18.97,4.15,93.33,4.65,17.61
2021,5,2,3,0.0,0.0,-999.0,18.54,4.52,93.36,4.94,21.7
2021,5,2,4,0.0,0.0,-999.0,17.88,4.76,93.39,4.34,20.79
2021,5,2,5,7.62,0.0,0.43,17.3,4.88,93.43,3.77,16.48
2021,5,2,6,134.69,0.1,0.54,18.95,4.88,93.49,4.46,7.96
2021,5,2,7,370.15,0.92,0.69,21.36,4.94,93.51,4.09,358.03
2021,5,2,8,604.44,2.83,0.76,25.66,4.94,93.51,4.04,2.33
2021,5,2,9,799.63,5.33,0.79,28.51,4.82,93.51,4.14,357.29
2021,5,2,10,946.12,7.95,0.8,30.05,4.64,93.48,4.12,335.67
2021,5,2,11,1012.12,9.7,0.8,31.31,4.39,93.42,4.86,320.74
2021,5,2,12,1007.96,9.52,0.78,32.24,4.09,93.36,5.77,315.44
2021,5,2,13,972.96,8.52,0.79,32.79,3.85,93.29,6.52,315.39
2021,5,2,14,853.05,6.2,0.77,32.93,3.72,93.23,7.15,319.34
2021,5,2,15,663.47,3.65,0.73,32.65,3.6,93.18,7.63,325.17
2021,5,2,16,443.06,1.58,0.66,31.95,3.42,93.15,8.01,331.71
2021,5,2,17,221.27,0.33,0.56,30.67,3.17,93.16,8.12,338.37
2021,5,2,18,39.93,0.02,0.38,28.02,2.99,93.2,6.25,346.92
2021,5,2,19,0.0,0.0,-999.0,24.85,2.99,93.26,5.06,356.02
2021,5,2,20,0.0,0.0,-999.0,23.55,2.99,93.32,5.06,1.24
2021,5,2,21,0.0,0.0,-999.0,22.4,2.93,93.38,5.09,4.58
2021,5,2,22,0.0,0.0,-999.0,21.34,2.87,93.4,5.18,6.75
2021,5,2,23,0.0,0.0,-999.0,20.26,2.81,93.41,4.93,8.28
2021,5,3,0,0.0,0.0,-999.0,19.26,2.87,93.39,4.33,7.47
2021,5,3,1,0.0,0.0,-999.0,18.44,3.05,93.35,3.87,4.97
2021,5,3,2,0.0,0.0,-999.0,17.81,3.36,93.34,3.63,1.48
2021,5,3,3,0.0,0.0,-999.0,17.2,3.72,93.33,3.48,358.46
2021,5,3,4,0.0,0.0,-999.0,16.6,3.91,93.34,3.36,357.74
2021,5,3,5,7.73,0.0,0.41,16.08,3.97,93.36,3.31,357.02
2021,5,3,6,129.63,0.1,0.52,18.01,4.03,93.42,3.88,354.22
2021,5,3,7,360.72,0.92,0.67,20.72,4.09,93.48,4.79,350.41
2021,5,3,8,595.09,2.83,0.74,25.06,3.91,93.52,5.32,352.06
2021,5,3,9,782.85,5.4,0.77,28.86,3.48,93.52,7.21,356.52
2021,5,3,10,933.38,7.92,0.79,30.34,3.48,93.49,7.41,355.28
2021,5,3,11,1003.02,9.7,0.79,31.51,3.54,93.43,7.66,354.32
2021,5,3,12,937.97,8.88,0.73,32.41,3.66,93.35,8.01,354.01
2021,5,3,13,936.42,8.25,0.76,33.05,3.78,93.27,8.24,355.05
2021,5,3,14,851.95,6.17,0.77,33.33,3.91,93.18,8.33,356.24
2021,5,3,15,655.95,3.6,0.72,33.23,3.97,93.12,8.32,357.95
2021,5,3,16,433.55,1.55,0.64,32.68,4.03,93.09,8.16,0.49
2021,5,3,17,219.08,0.35,0.55,31.64,4.09,93.09,7.56,4.5
2021,5,3,18,38.02,0.02,0.35,28.64,4.15,93.11,4.56,14.08
2021,5,3,19,0.0,0.0,-999.0,25.36,4.09,93.15,3.69,29.01
2021,5,3,20,0.0,0.0,-999.0,24.15,4.03,93.2,3.61,42.46
2021,5,3,21,0.0,0.0,-999.0,23.05,3.97,93.23,3.56,54.39
2021,5,3,22,0.0,0.0,-999.0,22.03,3.97,93.23,3.46,62.68
2021,5,3,23,0.0,0.0,-999.0,21.05,3.97,93.23,3.3,67.14
2021,5,4,0,0.0,0.0,-999.0,20.15,3.91,93.21,3.03,68.2
2021,5,4,1,0.0,0.0,-999.0,19.63,3.91,93.19,2.57,63.51
2021,5,4,2,0.0,0.0,-999.0,19.73,3.91,93.18,2.03,52.2
2021,5,4,3,0.0,0.0,-999.0,19.89,3.85,93.19,1.61,31.68
2021,5,4,4,0.0,0.0,-999.0,19.58,3.85,93.2,1.6,5.32
2021,5,4,5,7.61,0.0,0.37,18.71,3.78,93.24,2.02,349.73
2021,5,4,6,121.91,0.1,0.48,19.7,3.78,93.29,2.14,349.47
2021,5,4,7,344.53,0.9,0.63,23.07,3.78,93.32,2.85,355.12
2021,5,4,8,579.12,2.73,0.72,27.17,3.97,93.35,2.61,5.51
2021,5,4,9,780.8,5.2,0.77,30.49,4.88,93.38,3.62,18.86
2021,5,4,10,930.57,7.83,0.79,31.92,5.19,93.38,3.76,23.48
2021,5,4,11,1005.59,9.67,0.79,33.07,5.19,93.33,3.93,24.93
2021,5,4,12,1029.27,10.52,0.8,33.96,5.13,93.27,4.28,23.34
2021,5,4,13,985.77,9.3,0.8,34.61,5.0,93.21,4.62,20.4
2021,5,4,14,869.65,6.85,0.78,34.9,4.94,93.15,4.92,16.91
2021,5,4,15,680.72,4.08,0.74,34.8,4.94,93.1,5.15,14.77
2021,5,4,16,412.66,1.67,0.61,34.31,4.94,93.08,5.16,15.8
2021,5,4,17,189.68,0.35,0.48,33.33,5.0,93.09,4.79,20.12
2021,5,4,18,30.7,0.02,0.27,30.0,5.0,93.1,2.82,38.01
2021,5,4,19,0.0,0.0,-999.0,27.04,4.88,93.14,2.93,65.56
2021,5,4,20,0.0,0.0,-999.0,25.99,4.7,93.19,2.93,88.93
2021,5,4,21,0.0,0.0,-999.0,25.13,4.52,93.22,2.84,109.28
2021,5,4,22,0.0,0.0,-999.0,24.44,4.33,93.21,2.67,131.8
2021,5,4,23,0.0,0.0,-999.0,23.83,4.21,93.18,2.53,158.99
2021,5,5,0,0.0,0.0,-999.0,22.98,4.21,93.15,2.53,194.46
2021,5,5,1,0.0,0.0,-999.0,21.85,4.27,93.14,2.92,237.67
2021,5,5,2,0.0,0.0,-999.0,21.12,4.46,93.13,3.36,272.26
2021,5,5,3,0.0,0.0,-999.0,20.51,4.46,93.12,3.49,302.84
2021,5,5,4,0.0,0.0,-999.0,20.05,4.15,93.13,4.14,326.55
2021,5,5,5,8.1,0.0,0.37,19.87,3.97,93.17,5.3,338.73
2021,5,5,6,123.52,0.1,0.48,21.34,4.21,93.23,6.39,346.86
2021,5,5,7,343.72,0.9,0.63,24.12,4.7,93.29,6.49,352.6
2021,5,5,8,575.44,2.73,0.71,28.48,5.0,93.34,5.79,355.59
2021,5,5,9,773.73,5.17,0.76,33.12,4.46,93.37,6.34,357.95
2021,5,5,10,926.7,7.73,0.78,35.23,3.91,93.38,5.99,355.29
2021,5,5,11,996.03,9.48,0.78,36.47,3.85,93.35,5.58,348.38
2021,5,5,12,1000.48,9.38,0.77,37.18,4.03,93.3,5.02,336.35
2021,5,5,13,944.16,8.15,0.76,37.6,4.15,93.24,4.52,319.76
2021,5,5,14,838.16,6.08,0.76,37.77,4.33,93.18,4.73,303.48
2021,5,5,15,617.19,3.48,0.67,37.55,4.52,93.14,5.55,293.39
2021,5,5,16,394.41,1.48,0.59,36.9,4.58,93.12,6.23,289.18
2021,5,5,17,192.73,0.33,0.48,35.77,4.46,93.14,6.05,286.89
2021,5,5,18,40.52,0.02,0.36,32.4,4.27,93.15,3.77,283.66
2021,5,5,19,0.0,0.0,-999.0,29.37,3.85,93.19,4.32,292.3
2021,5,5,20,0.0,0.0,-999.0,28.83,3.48,93.25,6.16,311.09
2021,5,5,21,0.0,0.0,-999.0,27.9,3.42,93.31,6.47,317.69
2021,5,5,22,0.0,0.0,-999.0,26.83,3.54,93.33,6.21,317.76
2021,5,5,23,0.0,0.0,-999.0,26.37,3.72,93.35,7.01,320.2
2021,5,6,0,0.0,0.0,-999.0,25.69,3.91,93.35,6.97,324.17
2021,5,6,1,0.0,0.0,-999.0,24.19,4.15,93.34,5.54,327.86
2021,5,6,2,0.0,0.0,-999.0,23.0,4.39,93.34,4.85,332.16
2021,5,6,3,0.0,0.0,-999.0,21.97,4.58,93.35,4.27,334.75
2021,5,6,4,0.0,0.0,-999.0,21.39,4.76,93.37,3.84,334.43
2021,5,6,5,8.72,0.0,0.38,20.12,4.88,93.41,3.5,332.75
2021,5,6,6,135.27,0.1,0.52,21.4,4.94,93.46,3.71,330.2
2021,5,6,7,367.09,0.92,0.67,23.69,5.0,93.51,3.54,322.45
2021,5,6,8,604.88,2.8,0.75,27.91,4.52,93.54,4.48,318.67
